column,case,Fx_lb,vertical_Fy_lb,Fz_lb,Mx_lb_in,My_lb_in,Mz_lb_in
W1,strength_lateral_HX_-2,155.1191247914676,6774.791533552115,31.655080904768653,1234.222053667786,893.430687785948,-9617.259857311097
W1,lateral_HZ,-10.228119375048154,3624.8048480363104,13.65506486724195,514.4452012495267,-122.9410654056845,660.2061395319703
W1,strength_lateral_HZ_1,-5.542771284907532,6063.708470158411,35.3603353343321,1516.2748680850927,-220.72127002153348,439.05174415438273
W1,strength_lateral_HZ_-1,32.43188305452843,6026.661326083077,42.65845215553319,2004.4359774278007,63.05618032390308,-1945.4943486187963
W1,strength_lateral_HZ_2,-24.530098454640957,6082.232042195948,31.711276923731052,1272.1943134137298,-362.6099951943546,1631.3247905419103
W1,strength_lateral_HZ_-2,51.41921022426626,6008.137754045618,46.30751056613353,2248.5165320991046,204.94490549674035,-3137.7673950065873
W1,basic_Dfloor,0.5435703572891105,502.65133701492647,5.266378701786334,244.0373442184495,-30.028717854085624,-16.16619920505046
W1,basic_Droof,4.028885125465984,1820.3487167840037,7.016342687330797,313.14018870897786,17.203387407139676,-255.98114647480642
W1,basic_Dsteel,4.730322680491913,1785.9325592062294,10.287780589793533,445.3855671786165,1.7442724412149628,-276.0857610713485
W1,basic_Dwall,4.785391700594471,500.962379366432,4.124157694704513,173.55152321928415,13.764131747540107,-249.52294937052835
W1,basic_HB0.25,-2.4472501301241323,15.741187298892955,1.8082667629488882,103.68623553044912,-26.46966403182982,157.9964167374577
W1,basic_HB0.5,-2.2188434830240533,16.37419978082398,1.2958963470599008,73.69038289769078,-27.706596660707582,145.89862855311216
W1,basic_HB0.75,-1.129471230465524,14.977414285638226,0.6539917696714054,36.18693911625682,-16.230521478085773,76.67233157218853
W1,basic_HT0.25,4.477317696861447,1094.269625050219,8.902771683040227,379.3763773893331,-2.7545228151463492,-259.1134259082211
W1,basic_HT0.5,2.5870151022325856,725.2939960868491,5.855511481872979,249.82085475296705,-17.96135980862992,-151.6320139670656
W1,basic_HT0.75,1.1192474739834,359.35361008714017,2.894502544948351,123.41079978093143,-22.385261012816585,-62.222971529584775
W1,basic_HX,-70.8372844275456,-364.80331772762764,3.677156419447127,263.06668452957086,-486.1316161205872,4432.019275957761
W1,basic_HZ,-18.987327169723955,18.523572037605593,-3.649058410600651,-244.08055467134866,-141.8887251727565,1192.2730463869507
W1,basic_L125,5.662191257331318,5235.951427214431,54.858111473578575,2542.055668786261,-312.79914408068976,-168.39791057841813
W1,basic_L30,1.3589259009356733,1256.6283425368936,13.165946753277849,610.0933604837627,-75.07179458102569,-40.41549848754178
W1,basic_L40,1.811901199374229,1675.5044566915233,17.55459567193114,813.4578140291724,-100.09572609865218,-53.88733120001252
W1,basic_L75patch,2.9335065389602653,1717.6473669200516,18.244445810346843,850.1245155802992,-101.56973646967262,-114.74101447993122
W1,basic_P200,-0.0764877872784895,34.22400899469294,0.3742371006994527,17.506624631514804,-3.4435601312984634,6.009510194796067
W1,basic_R20,8.458425980463579,3567.4078052247482,15.221237845649496,678.8989289935846,36.661089134358114,-535.8256593673957
W1,basic_U20,-8.458425980463579,-3567.4078052247482,-15.221237845649496,-678.8989289935846,-36.661089134358114,535.8256593673957
W3,service40,419.99668412351355,8597.446181252095,867.7973605996101,3367.2148072057316,201.8662711749784,-13924.435209603618
W3,service_patches,455.6880963002841,8927.186942582252,922.057296084033,3664.2334622463563,250.12604788310742,-15094.166390655573
W3,typical30,343.32412337191766,5730.773671383599,581.6499589936108,2274.658278964442,175.78184946136275,-11380.52132923162
W3,storage125_sensitivity,1062.5855832081468,15037.466145746595,1478.0627784002995,6530.126865887802,499.7999157870826,-35260.951995357704
W3,live_only,302.39477602169967,3030.597630380055,287.1837260034139,1488.4292040561452,140.2040681793855,-10040.713780453712
W3,machine200,427.874946168306,6556.458700913021,659.153090751487,2677.4005482537386,214.17268131949476,-14185.27101317917
W3,uplift20_sensitivity,68.84295802336162,-34.327832454833974,5.405828852525659,-25.447400102871143,51.34387459116894,-2276.256158576805
W3,strength_screen,681.3084839534982,10580.443514526427,1093.0001898293206,4606.944834174039,381.8134126041047,-22573.562838834707
W3,HB0.25,517.0164497091375,7509.592576190414,730.2107972909207,3147.2870633604684,206.60383349019745,-17296.285235400534
W3,HB0.5,520.9271877052814,7180.560631673702,708.842080170928,3004.2786611016027,232.47560436749967,-17314.73240390188
W3,HB0.75,473.9875464827147,6824.193147384172,683.410980517716,2833.130133616991,248.46916414679328,-15626.128128276545
W3,HT0.25,417.85505127768465,6807.253545915649,683.003321553779,2637.4641811190504,212.42943560581426,-13821.838209618605
W3,HT0.5,417.3864363338273,6701.97675931677,673.7234308699742,2644.4015362944424,221.96835699232406,-13793.174352710066
W3,HT0.75,417.4006238490235,6595.263342963622,663.9454469628943,2648.5905865038976,227.5631958572011,-13791.12613465792
W3,storage125_strength_sensitivity,1652.3444632158257,20356.890242113048,1982.60896307376,9192.374287866805,781.291600876688,-54840.41981911736
W3,strength_roof,479.63802457078026,10884.16589279077,1123.9206105699634,4328.1702712421375,258.8718504656278,-15884.404847624526
